,Q1A,Q2A,Q3A,Q4A,Q5A,Q6A,Q7A,Q8A,Q9A,Q10A,Q11A,Q12A,Q13A,Q14A,Q15A,Q16A,Q17A,Q18A,Q19A,Q20A,Q21A,Q22A,Q23A,Q24A,Q25A,Q26A,Q27A,Q28A,Q29A,Q30A,Q31A,Q32A,Q33A,Q34A,Q35A,Q36A,Q37A,Q38A,Q39A,Q40A,Q41A,Q42A,Q43A,Q44A,Q45A,Q46A,Q47A,Q48A,Q49A,Q50A,Q51A,Q52A,Q53A,Q54A,Q55A,Q56A,T1A,T2A,T3A,T4A,T5A,T6A,TIPI1,TIPI2,TIPI3,TIPI4,TIPI5,TIPI6,TIPI7,TIPI8,TIPI9,TIPI10,VCL1,VCL2,VCL3,VCL4,VCL5,VCL6,VCL7,VCL8,VCL9,VCL10,VCL11,VCL12,VCL13,VCL14,VCL15,VCL16,education,urban,gender,engnat,age,hand,religion,orientation,race,voted,married,familysize,drug1,drug2,drug3,drug4,drug5,drug6,drug7,drug8,drug9
1076,1,3,4,3,2,3,3,2,3,2,4,3,4,3,3,3,3,3,3,2,1,3,3,2,2,1,2,3,3,2,4,3,4,4,3,3,2,1,3,2,3,3,2,2,1,4,4,1,3,2,4,1,4,1,3,2,1,1,2,1,2,2,5,4,7,6,6,7,3,6,1,2,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,2,2,2,1,19,3,1,4,6,2,1,2,0,0,0,0,0,0,2,0,0
1077,4,4,3,4,4,4,4,4,4,3,4,4,4,4,2,3,2,2,2,4,3,3,4,2,3,2,2,1,4,4,1,4,4,3,4,3,4,2,4,3,4,3,2,4,3,3,3,2,4,1,3,2,4,4,3,2,1,1,2,2,2,1,7,5,6,3,7,1,2,4,4,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,3,2,1,1,24,1,1,1,6,1,1,3,2,2,0,2,3,0,2,0,0
1078,3,3,4,4,4,4,3,2,2,3,2,3,2,4,1,3,3,1,2,1,1,3,3,4,3,2,2,1,3,1,1,2,3,2,3,2,2,1,1,1,2,1,4,4,3,4,4,3,4,4,4,4,3,3,4,4,1,1,2,2,2,2,1,1,3,1,6,7,6,2,7,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,3,3,2,1,21,1,4,1,7,1,1,2,0,0,0,0,0,0,0,0,0
1079,2,2,3,3,3,2,2,2,2,3,3,3,1,3,3,2,2,4,2,2,2,2,2,2,2,2,2,3,2,4,3,4,3,3,3,2,1,2,2,2,3,3,3,2,2,4,4,1,4,3,3,3,4,3,4,3,2,1,2,2,1,1,3,6,5,2,3,3,3,4,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3,1,2,2,23,1,12,4,6,2,1,0,0,0,0,0,0,0,0,0,0
1080,4,4,3,3,2,4,4,3,2,4,2,3,4,3,2,3,1,2,1,3,1,3,3,2,2,4,1,3,2,4,4,3,4,2,4,3,3,3,2,3,4,3,3,4,1,3,2,2,4,3,3,2,4,2,2,3,1,1,2,1,2,1,3,7,3,6,7,6,3,6,2,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,3,1,2,2,24,1,2,2,1,2,1,1,0,0,0,0,0,0,3,0,0
1081,4,4,3,2,2,2,2,2,2,3,4,3,2,4,4,3,2,3,2,4,2,2,4,4,3,1,2,4,2,2,2,1,2,3,4,4,3,2,4,3,2,4,3,4,4,2,3,3,4,2,3,2,3,3,3,4,1,2,1,2,2,2,5,5,6,7,5,6,4,3,6,7,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,3,2,2,28,1,2,3,6,2,1,2,0,3,0,0,0,0,2,0,0
1082,4,4,4,3,2,4,4,4,2,4,4,4,4,4,1,2,2,1,1,3,1,2,1,3,2,2,3,3,4,2,4,4,2,4,4,4,2,4,4,4,4,4,4,4,2,3,3,1,4,2,1,4,4,3,2,1,1,1,1,2,1,1,4,7,5,1,7,6,4,7,7,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,3,2,1,1,48,1,7,1,6,0,1,2,1,0,0,0,1,0,1,0,0
1083,2,1,3,4,3,3,2,2,2,3,2,3,2,4,3,2,2,2,3,2,2,3,3,3,3,2,3,3,3,3,3,3,3,3,4,3,2,3,2,2,3,3,3,4,3,3,2,2,2,3,3,3,3,3,4,4,2,1,2,2,1,1,6,1,2,3,7,5,7,5,5,2,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,4,3,2,2,31,1,12,1,6,2,1,2,2,0,0,0,0,0,2,0,0
1084,3,1,2,4,4,4,4,2,3,3,1,4,2,3,4,4,4,4,3,4,3,4,3,4,3,3,4,4,2,2,1,3,4,2,3,3,2,2,4,3,4,2,4,4,2,4,3,4,3,4,4,4,4,3,3,4,2,1,2,1,2,2,2,2,2,6,4,6,6,1,5,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,3,3,2,2,22,1,5,1,6,2,1,4,0,0,0,0,0,0,2,0,0
1085,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,3,2,3,3,4,3,3,2,3,3,3,2,4,1,3,3,2,3,2,3,2,3,3,2,3,3,3,3,4,2,2,2,3,3,3,2,2,3,2,4,3,2,1,2,1,1,2,5,4,7,6,5,5,5,1,3,4,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,2,2,1,30,1,2,3,6,2,2,2,2,0,0,0,0,0,0,0,0
1086,2,3,2,3,1,3,3,2,4,1,2,3,2,3,2,3,1,2,3,4,2,3,3,3,2,2,2,3,2,2,4,3,3,3,3,2,2,1,2,3,2,4,2,3,2,3,3,3,2,2,4,2,3,3,2,2,2,1,1,1,1,2,4,5,7,4,6,3,3,1,7,2,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,1,2,1,47,1,1,1,6,2,1,2,2,0,0,0,0,0,1,0,0
1087,2,1,4,4,2,4,4,4,2,3,2,4,1,2,2,4,3,2,3,2,2,2,4,3,2,3,2,3,3,4,4,4,4,3,4,4,4,2,4,4,3,4,4,4,2,4,3,3,3,2,4,2,4,3,4,3,1,2,2,1,2,1,2,6,5,5,6,6,4,5,3,2,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,3,3,0,2,24,1,4,1,6,1,1,2,2,0,0,0,0,0,3,0,0
1088,2,3,3,3,2,2,3,3,2,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,4,3,2,2,3,2,2,3,3,3,3,2,1,2,3,3,2,4,4,3,2,2,2,2,4,2,3,2,2,3,3,1,1,2,1,2,1,3,4,5,1,6,4,6,4,7,2,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,3,2,2,1,22,1,12,1,6,1,1,4,0,0,0,0,0,0,2,2,0
1089,3,2,4,4,2,2,4,2,3,3,2,3,3,3,4,2,3,3,3,3,1,3,2,3,2,3,2,4,3,4,2,4,4,3,4,4,3,4,3,2,3,4,1,2,1,3,2,4,1,2,2,1,3,3,2,2,1,2,1,2,1,1,5,4,4,1,7,6,4,1,4,5,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,4,2,2,2,35,2,2,1,6,1,2,1,0,0,0,0,0,0,2,2,0
1090,2,3,4,2,3,2,3,3,3,2,2,2,2,3,3,3,3,3,3,2,3,2,3,3,4,4,3,3,2,3,3,3,2,3,3,4,2,2,3,4,4,3,3,2,2,3,2,2,3,2,3,2,3,3,1,3,1,1,2,2,2,1,6,2,6,1,5,1,5,5,6,2,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,3,3,2,1,28,1,6,1,6,2,2,2,1,0,0,0,0,2,2,0,0
1091,1,3,4,1,1,3,3,2,3,4,3,4,1,3,3,2,3,4,4,4,4,3,2,2,4,4,3,4,1,3,2,3,1,2,1,2,3,4,1,4,4,4,2,2,2,4,3,2,4,1,4,3,4,3,2,1,1,2,1,2,1,2,5,7,7,7,7,5,1,2,1,6,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,3,2,2,1,36,1,6,2,6,1,2,1,0,0,0,0,0,0,2,2,0
1092,2,3,2,3,2,3,3,3,2,3,2,3,2,3,2,3,3,3,2,2,3,3,3,3,3,4,3,3,3,2,3,3,3,3,3,3,4,3,3,2,3,3,1,3,2,3,3,3,3,3,3,3,3,2,3,3,1,2,2,1,1,1,4,6,7,4,7,7,6,2,6,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,4,3,2,1,32,1,4,1,7,1,2,4,1,3,1,3,2,2,1,1,0
1093,3,2,3,4,2,3,4,3,3,3,1,4,2,4,3,4,2,4,2,3,3,4,2,4,3,4,2,4,2,3,2,2,1,2,4,1,1,1,2,3,3,4,3,4,4,4,4,3,4,2,4,4,4,3,3,4,1,2,2,1,2,2,6,5,3,2,7,7,5,7,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,3,2,1,24,1,12,4,3,1,1,2,3,2,0,0,0,0,3,4,0
1094,1,3,3,4,1,4,3,4,2,2,2,4,2,3,3,3,1,4,4,2,2,2,2,4,1,2,2,4,3,4,4,4,4,2,4,2,4,2,2,4,4,2,4,3,2,4,2,4,3,3,4,3,4,4,4,3,2,2,2,2,2,1,2,5,3,7,6,5,4,5,2,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,2,3,1,2,25,1,2,2,2,2,1,1,3,0,0,0,1,1,2,0,0
1095,3,3,4,4,1,4,3,2,2,3,3,4,2,3,1,3,1,2,1,2,1,2,3,4,1,3,1,3,3,3,4,3,4,3,3,2,3,1,3,2,3,1,3,4,3,3,3,3,4,3,3,3,4,4,4,4,1,1,2,1,2,2,2,1,5,5,6,5,6,6,5,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,3,2,1,1,19,1,12,1,7,1,1,3,2,0,0,0,0,0,2,0,0
1096,3,4,3,3,4,4,3,3,3,3,3,4,3,4,3,3,3,1,3,3,2,2,2,3,3,3,2,3,3,4,2,3,2,3,3,3,2,2,3,2,3,4,3,4,3,4,3,3,3,4,4,4,4,2,3,4,2,2,2,2,2,2,5,2,4,5,6,5,7,5,5,6,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,3,2,1,1,20,1,4,1,6,1,1,6,0,0,0,0,0,0,0,0,0
1097,2,3,3,4,2,4,3,3,2,4,1,4,2,4,2,4,1,2,1,3,1,2,4,3,1,2,1,2,3,3,4,4,4,4,3,4,4,2,3,4,4,4,2,3,1,3,3,1,3,2,4,1,4,2,4,3,1,2,2,1,2,1,2,6,4,5,7,6,5,6,7,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,2,3,2,2,18,1,8,3,1,2,1,1,0,0,0,0,0,0,0,0,0
1098,2,3,3,4,3,3,3,3,3,3,2,4,3,4,3,3,3,4,3,4,2,3,3,3,3,3,1,2,1,3,1,3,4,3,2,4,2,2,1,2,3,3,3,3,2,3,3,4,3,3,4,4,4,4,4,4,1,1,2,1,1,1,5,2,7,5,6,5,5,2,4,2,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,1,2,1,55,1,6,1,6,2,3,6,0,0,0,0,0,0,2,3,0
1099,2,3,3,3,3,4,3,3,3,2,3,3,3,3,2,4,3,3,3,3,4,4,3,4,3,3,4,4,2,2,3,3,3,3,3,3,3,2,2,2,3,2,3,4,3,3,2,3,3,3,3,3,3,2,3,3,1,1,2,1,2,2,6,2,7,5,6,4,7,1,6,3,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,3,2,2,1,48,1,4,1,6,2,1,3,0,0,0,0,0,0,0,0,0
1100,3,3,2,4,1,3,2,2,1,3,2,3,3,3,4,3,3,3,3,3,2,3,3,2,2,1,3,4,4,2,3,4,3,3,4,3,2,3,2,2,3,4,2,2,1,3,2,3,2,1,3,3,3,1,3,1,2,1,2,1,1,1,3,6,6,5,6,5,3,5,3,2,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,3,2,1,1,47,1,2,1,6,2,2,3,1,0,0,0,3,3,2,0,0
1101,2,3,3,3,1,3,3,3,3,4,3,4,1,4,3,3,3,4,2,1,2,2,4,3,1,2,3,3,2,4,4,3,4,2,4,1,4,1,3,4,4,4,4,4,2,3,2,3,4,2,1,1,4,1,3,2,1,1,2,1,2,1,6,6,6,4,5,1,2,5,2,2,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,3,3,2,1,26,2,1,2,6,1,2,1,2,2,0,3,0,0,3,0,0
1102,2,3,2,3,3,2,3,3,2,3,2,3,3,3,3,4,2,3,2,3,1,3,3,1,1,3,3,3,3,3,3,3,4,2,4,2,2,2,4,3,3,1,3,3,3,2,3,4,4,4,3,3,2,3,4,4,2,2,2,1,2,2,3,1,7,6,6,5,6,1,5,3,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,3,2,3,1,22,1,12,3,6,2,1,1,2,0,1,1,0,2,2,0,0
1103,3,1,4,2,1,4,2,3,2,2,1,4,1,4,4,2,2,3,3,4,3,3,3,4,2,4,2,3,4,1,4,4,3,3,3,3,2,3,2,2,1,4,4,3,2,4,2,4,3,2,3,4,4,2,4,3,2,1,2,1,2,2,3,5,6,2,7,7,3,5,5,2,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,2,2,1,1,22,3,6,2,6,1,1,3,0,0,0,0,0,0,1,0,0
1104,3,3,4,3,2,3,3,2,2,3,4,4,2,3,3,3,2,3,3,2,2,3,4,2,3,2,2,3,2,3,2,3,4,3,3,3,4,1,3,2,4,4,2,2,1,3,3,3,4,2,4,4,2,3,3,3,1,1,1,1,1,1,5,6,2,5,6,5,5,6,3,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,3,2,2,1,27,1,1,2,6,1,1,4,3,2,2,3,3,0,3,4,0
1105,3,2,3,4,3,3,4,2,2,3,4,4,3,4,2,3,3,2,3,2,2,3,4,3,2,2,3,3,4,3,3,4,3,3,4,3,2,2,3,4,3,3,3,4,2,2,2,4,3,4,3,3,4,3,4,4,1,1,2,2,1,1,3,5,6,5,7,3,7,1,6,2,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,4,3,2,2,26,1,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0
1106,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,3,1,1,1,2,1,3,4,1,4,2,1,2,1,1,1,3,2,4,3,2,2,2,2,3,1,4,4,4,3,2,4,4,4,3,4,4,3,4,4,1,1,2,2,2,2,7,5,1,6,7,2,7,6,6,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,3,3,1,1,24,1,4,3,6,1,1,2,0,0,0,0,0,0,3,0,0
1107,3,3,3,4,2,3,3,3,2,3,2,4,3,3,2,3,2,3,2,2,2,3,3,3,2,2,2,3,4,3,4,3,4,3,4,3,3,2,4,1,3,3,3,3,2,2,3,2,3,2,2,2,3,2,3,3,1,1,2,1,2,1,5,4,5,2,7,6,5,5,6,2,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,4,2,1,2,32,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1108,3,3,2,3,3,4,3,4,3,3,3,3,2,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,3,1,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,4,3,3,1,1,2,1,2,1,6,5,4,5,6,3,6,5,5,3,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,3,3,2,1,48,1,1,2,6,2,3,1,2,2,0,2,0,0,3,1,0
1109,3,3,3,3,2,3,3,3,2,3,3,3,2,3,2,3,3,3,2,3,3,2,3,4,3,3,3,3,2,2,3,2,3,3,3,3,1,2,3,3,3,3,3,3,2,3,3,2,4,3,3,2,4,2,3,3,1,1,2,1,1,1,5,2,6,2,6,4,5,5,6,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,3,3,1,1,32,1,3,1,1,1,1,2,2,0,0,0,0,0,2,0,0
1110,3,2,4,3,3,3,4,3,3,4,2,3,4,3,1,3,3,4,3,2,3,3,4,3,3,4,3,3,3,4,3,3,3,2,3,3,4,2,3,2,3,3,3,3,2,3,3,3,4,3,3,3,4,4,3,4,1,1,2,2,2,1,6,1,4,2,6,2,6,5,4,2,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,3,3,1,2,28,1,7,1,6,1,2,2,3,2,0,1,0,3,2,0,0
1111,3,3,3,4,3,3,3,3,3,3,2,3,2,3,1,2,3,3,3,3,2,2,3,3,1,3,1,2,3,3,3,3,4,3,3,3,3,1,3,2,3,3,3,3,2,3,3,3,3,2,3,3,3,2,3,3,2,1,2,2,2,1,7,5,5,3,7,5,5,6,5,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,3,3,1,1,26,1,1,1,1,1,1,1,2,0,0,2,0,0,2,0,0
1112,3,3,4,4,3,4,3,3,2,4,2,4,3,3,2,3,2,2,3,2,2,2,3,3,3,3,3,2,2,2,3,3,3,2,4,2,2,2,2,3,3,2,3,4,3,4,2,3,4,3,4,3,4,3,3,4,1,1,2,2,2,2,3,2,3,6,7,4,5,6,2,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,3,3,2,1,43,1,12,1,6,1,3,5,2,0,0,2,0,3,0,2,0
1113,2,2,3,4,1,3,2,2,1,2,2,4,2,4,1,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,1,3,2,3,4,3,3,3,4,3,4,2,2,3,4,3,2,2,4,2,3,2,3,2,1,3,1,2,2,1,2,2,2,1,4,3,6,4,4,6,4,2,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,3,3,2,2,23,1,7,1,6,1,1,1,2,0,0,0,0,0,2,0,0
1114,2,3,4,4,1,2,2,3,3,1,2,4,2,4,4,4,2,4,3,2,3,1,3,3,1,3,1,4,2,4,4,4,4,4,4,4,4,3,2,4,4,4,3,1,1,4,3,2,4,1,4,3,4,4,1,1,2,2,2,1,1,1,2,5,1,3,6,1,1,7,5,2,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,4,2,2,1,31,1,4,2,6,1,2,0,0,0,0,1,0,0,0,1,0
1115,3,3,2,2,3,2,2,2,4,3,1,4,2,3,3,2,2,4,2,2,2,4,3,3,2,2,2,3,4,2,4,3,3,3,3,3,2,3,2,4,4,3,4,2,2,3,2,4,3,3,4,3,3,2,4,3,2,1,2,2,1,2,6,5,3,5,6,3,5,5,5,3,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,4,1,2,1,27,1,1,1,6,2,1,2,3,0,0,0,0,0,2,3,0
1116,4,3,4,4,1,4,3,3,4,4,4,4,2,4,1,4,4,1,1,3,4,4,4,4,1,1,2,4,4,4,3,4,4,3,4,4,4,1,4,4,4,4,4,4,1,4,2,3,4,1,4,3,4,4,4,4,2,2,2,2,1,1,3,7,7,1,7,1,1,5,2,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,3,3,1,2,28,3,10,1,6,2,1,2,1,0,0,4,0,0,4,0,0
1117,2,2,2,3,2,2,3,2,4,3,2,2,3,3,3,3,3,3,3,4,3,3,3,3,4,4,2,4,2,3,4,4,2,1,3,2,3,2,4,4,4,2,4,3,3,3,2,3,4,3,3,3,3,3,2,4,2,2,1,1,2,2,7,5,6,5,6,1,5,1,5,3,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,3,2,2,1,21,1,4,1,6,1,1,0,0,0,0,0,0,0,2,1,0
1118,2,3,3,4,4,3,3,2,4,3,2,4,3,3,3,3,4,3,4,2,3,3,2,4,4,2,2,2,3,4,4,4,4,2,4,3,3,1,4,2,2,2,4,4,4,3,4,2,4,4,3,3,3,3,4,4,2,1,2,1,2,2,6,5,6,5,7,2,7,5,2,3,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,3,3,2,1,39,1,4,1,6,2,3,2,2,2,2,2,0,0,3,1,0
1119,1,2,2,3,3,1,2,1,3,1,1,3,1,3,3,4,4,3,4,1,3,4,4,4,4,3,3,4,2,1,2,4,4,3,3,3,2,1,3,3,4,2,3,4,1,1,3,2,1,4,2,2,1,2,3,4,2,2,2,1,1,2,1,3,7,3,4,7,6,1,7,7,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,3,3,2,1,71,1,7,1,6,2,2,4,0,0,0,0,0,0,2,2,0
1120,3,2,3,3,2,1,3,2,2,3,2,3,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,3,1,2,4,2,3,4,3,2,2,2,3,3,3,3,2,2,1,2,1,2,3,3,2,1,2,2,3,2,1,1,1,1,1,5,7,6,4,5,1,6,2,3,7,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,3,2,2,2,55,1,4,1,6,1,2,2,0,0,0,0,0,0,2,1,0
1121,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,2,2,3,2,3,2,3,3,3,3,3,1,1,2,2,2,2,6,5,5,3,6,1,6,1,6,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,3,2,2,1,55,1,12,1,6,2,2,3,0,0,0,0,0,0,1,1,0
1122,4,4,4,4,4,4,4,3,3,4,1,4,1,4,1,1,2,1,1,2,1,1,2,3,2,2,1,4,2,1,3,2,4,1,3,2,2,3,4,4,3,1,4,4,4,4,4,4,3,2,4,4,4,4,3,4,1,2,2,2,2,2,3,2,5,2,7,5,6,7,6,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,4,3,1,1,23,1,1,1,7,1,1,3,2,0,0,0,0,3,1,0,0
1123,2,3,1,2,3,2,3,2,2,2,2,3,2,3,3,4,2,3,3,2,2,2,4,3,3,4,3,2,2,2,2,2,3,1,2,2,2,1,2,2,3,2,4,3,2,3,2,3,3,4,3,4,3,2,3,4,2,1,2,1,2,2,5,4,6,6,5,5,7,3,5,2,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,3,1,2,1,27,1,7,5,5,1,1,2,2,0,0,3,0,0,3,1,0
1124,1,1,3,4,3,4,2,2,4,2,2,4,2,4,2,4,3,4,3,4,2,3,2,3,3,3,2,3,4,4,4,4,4,4,4,3,4,2,4,2,2,4,4,4,2,3,3,4,4,3,3,4,4,4,4,3,2,1,2,1,1,1,6,5,6,7,2,3,7,7,5,3,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,4,3,2,1,37,1,2,1,6,2,1,3,1,1,0,0,0,0,3,1,0
1125,4,1,1,3,2,4,2,2,3,3,1,3,2,2,3,3,4,4,1,2,4,4,3,3,1,4,4,4,4,4,4,4,4,4,4,3,4,4,4,1,2,2,3,4,2,3,1,3,1,2,2,2,4,2,4,2,2,1,2,1,1,2,6,4,5,5,6,4,5,1,5,2,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,3,1,1,58,1,4,1,6,1,2,4,0,0,0,0,0,0,1,0,0
1126,1,2,2,3,2,3,2,2,3,3,2,3,2,2,3,3,4,2,3,4,3,4,2,4,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,3,3,4,2,2,2,2,2,3,3,3,2,4,4,3,2,3,2,2,2,1,1,1,3,6,6,6,2,5,5,2,4,2,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,2,2,1,1,38,1,7,1,6,2,2,3,2,3,2,3,2,2,2,0,0
1127,2,3,3,3,3,1,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,4,3,4,3,3,2,2,2,3,3,2,3,4,2,2,2,4,4,2,3,3,2,2,3,4,2,3,2,3,3,3,2,3,2,2,2,1,1,1,3,5,7,3,6,5,5,2,5,7,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,4,3,2,1,62,1,6,1,1,1,3,9,0,0,0,0,0,0,0,0,0
1128,4,3,2,4,3,4,3,3,3,3,2,3,2,2,2,1,2,2,3,4,1,2,4,3,2,3,1,2,1,4,1,3,4,3,1,4,4,4,1,1,4,2,3,3,2,4,3,1,4,2,4,2,4,3,3,3,1,1,2,2,2,1,7,7,3,5,7,1,5,5,4,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,2,2,2,1,17,1,1,2,6,2,1,2,0,0,0,0,0,0,2,0,0
1129,2,2,3,4,3,4,3,2,2,3,3,4,2,3,3,4,2,4,2,3,1,3,3,3,1,3,1,3,3,1,4,4,4,4,4,3,3,2,2,2,2,4,1,3,2,4,3,4,4,2,4,4,4,3,4,3,2,2,2,1,2,2,1,2,6,5,7,6,5,2,2,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,3,1,1,1,50,1,1,2,6,1,1,4,3,1,2,0,3,2,4,0,0
1130,3,3,3,3,3,2,3,3,3,4,2,3,2,2,1,3,1,1,2,1,1,2,3,3,1,2,2,2,1,2,2,3,4,2,2,3,2,2,1,3,3,2,3,3,4,3,3,3,2,3,3,3,3,2,4,3,1,1,2,2,2,2,7,5,5,3,6,2,7,5,5,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,3,1,2,1,41,1,3,1,6,1,2,5,2,0,0,2,0,0,3,2,0
1131,1,2,3,2,3,1,2,2,3,3,3,4,2,2,4,4,1,3,3,2,1,3,2,4,2,2,1,2,3,2,3,4,3,1,4,4,2,1,2,3,3,2,4,4,2,3,2,3,3,4,4,4,3,3,3,4,2,1,2,1,1,2,5,3,6,7,5,3,6,5,3,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,3,2,2,1,24,1,1,1,6,1,1,2,3,3,0,2,0,0,4,0,0
1132,4,4,4,4,2,3,3,4,4,2,4,2,2,4,3,4,3,3,3,2,3,4,2,3,4,4,3,2,2,1,2,4,3,1,4,2,2,2,3,4,2,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,1,2,2,1,2,2,5,6,7,7,6,3,7,2,1,3,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,3,2,2,21,1,4,1,2,2,1,2,4,0,0,0,0,0,3,0,0
1133,3,2,4,4,1,3,4,3,4,3,1,4,2,2,2,3,3,3,3,4,3,3,4,3,2,4,3,3,3,3,4,4,4,4,3,3,4,1,4,3,4,3,1,4,2,2,3,2,4,2,3,3,3,2,3,3,1,2,2,1,2,1,2,7,5,3,6,7,5,5,3,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,3,2,1,1,25,1,4,1,6,1,1,2,2,0,0,3,0,1,2,0,0
1134,2,2,2,2,3,3,2,2,2,2,1,3,2,3,3,4,2,3,3,3,2,3,4,4,3,3,1,3,3,2,3,3,4,3,4,3,3,3,3,2,3,3,3,3,1,3,2,3,3,2,4,2,3,3,3,3,2,1,2,1,1,1,1,2,6,2,3,7,6,2,6,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,3,1,1,1,23,2,1,1,6,2,1,2,0,0,0,0,0,0,2,0,0
1135,2,3,3,4,2,2,3,2,3,3,3,3,1,4,2,3,3,3,2,3,3,3,3,3,3,3,3,2,1,4,3,3,4,2,3,2,4,2,2,3,3,3,4,4,3,2,3,2,4,4,4,4,3,4,4,4,2,1,2,1,2,2,7,3,5,5,7,1,7,6,3,2,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,3,1,2,1,27,1,6,1,6,2,3,2,0,0,2,2,0,0,3,3,0
1136,2,3,3,4,3,4,3,3,3,3,2,2,2,3,3,3,2,2,3,2,3,3,3,3,2,4,3,3,2,2,2,3,3,3,3,2,2,2,3,3,3,3,3,3,2,3,2,1,3,4,2,3,3,2,3,4,1,1,2,1,2,2,5,5,6,2,6,3,7,1,6,2,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,4,1,2,2,32,1,6,2,6,1,1,3,1,0,0,0,0,0,2,1,0
